split,filename,segment_idx,start_time_sec,end_time_sec,subject_id
train,G_S0033_M2_E3_R5_W_raw_ref.mat,52,104,106,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,53,106,108,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,54,108,110,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,55,110,112,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,56,112,114,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,57,114,116,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,58,116,118,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,59,118,120,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,60,120,122,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,61,122,124,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,62,124,126,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,63,126,128,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,64,128,130,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,65,130,132,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,66,132,134,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,67,134,136,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,68,136,138,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,69,138,140,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,70,140,142,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,71,142,144,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,72,144,146,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,73,146,148,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,74,148,150,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,75,150,152,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,76,152,154,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,77,154,156,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,78,156,158,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,79,158,160,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,80,160,162,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,81,162,164,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,82,164,166,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,83,166,168,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,84,168,170,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,85,170,172,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,86,172,174,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,87,174,176,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,88,176,178,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,89,178,180,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,90,180,182,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,91,182,184,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,92,184,186,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,93,186,188,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,94,188,190,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,95,190,192,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,96,192,194,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,97,194,196,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,98,196,198,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,99,198,200,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,100,200,202,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,101,202,204,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,102,204,206,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,103,206,208,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,104,208,210,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,105,210,212,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,106,212,214,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,107,214,216,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,108,216,218,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,109,218,220,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,110,220,222,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,111,222,224,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,112,224,226,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,113,226,228,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,114,228,230,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,115,230,232,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,116,232,234,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,117,234,236,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,118,236,238,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,119,238,240,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,120,240,242,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,121,242,244,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,122,244,246,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,123,246,248,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,124,248,250,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,125,250,252,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,126,252,254,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,127,254,256,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,128,256,258,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,129,258,260,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,130,260,262,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,131,262,264,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,132,264,266,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,133,266,268,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,134,268,270,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,135,270,272,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,136,272,274,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,137,274,276,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,138,276,278,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,139,278,280,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,140,280,282,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,141,282,284,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,142,284,286,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,143,286,288,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,144,288,290,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,145,290,292,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,146,292,294,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,147,294,296,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,148,296,298,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,149,298,300,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,150,300,302,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,151,302,304,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,152,304,306,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,153,306,308,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,154,308,310,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,155,310,312,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,156,312,314,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,157,314,316,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,158,316,318,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,159,318,320,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,160,320,322,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,161,322,324,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,162,324,326,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,163,326,328,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,164,328,330,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,165,330,332,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,166,332,334,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,167,334,336,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,168,336,338,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,169,338,340,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,170,340,342,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,171,342,344,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,172,344,346,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,173,346,348,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,174,348,350,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,175,350,352,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,176,352,354,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,177,354,356,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,178,356,358,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,179,358,360,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,180,360,362,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,181,362,364,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,182,364,366,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,183,366,368,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,184,368,370,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,185,370,372,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,186,372,374,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,187,374,376,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,188,376,378,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,189,378,380,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,190,380,382,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,191,382,384,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,192,384,386,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,193,386,388,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,194,388,390,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,195,390,392,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,196,392,394,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,197,394,396,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,198,396,398,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,199,398,400,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,200,400,402,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,201,402,404,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,202,404,406,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,203,406,408,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,204,408,410,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,205,410,412,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,206,412,414,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,207,414,416,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,208,416,418,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,209,418,420,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,210,420,422,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,211,422,424,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,212,424,426,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,213,426,428,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,214,428,430,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,215,430,432,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,216,432,434,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,217,434,436,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,218,436,438,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,219,438,440,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,220,440,442,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,221,442,444,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,222,444,446,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,223,446,448,S0033
train,G_S0033_M2_E3_R5_W_raw_ref.mat,224,448,450,S0033
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,0,0,2,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,1,2,4,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,2,4,6,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,3,6,8,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,4,8,10,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,5,10,12,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,6,12,14,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,7,14,16,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,8,16,18,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,9,18,20,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,10,20,22,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,11,22,24,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,12,24,26,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,13,26,28,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,14,28,30,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,15,30,32,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,16,32,34,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,17,34,36,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,18,36,38,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,19,38,40,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,20,40,42,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,21,42,44,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,22,44,46,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,23,46,48,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,24,48,50,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,25,50,52,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,26,52,54,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,27,54,56,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,28,56,58,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,29,58,60,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,30,60,62,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,31,62,64,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,32,64,66,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,33,66,68,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,34,68,70,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,35,70,72,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,36,72,74,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,37,74,76,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,38,76,78,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,39,78,80,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,40,80,82,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,41,82,84,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,42,84,86,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,43,86,88,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,44,88,90,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,45,90,92,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,46,92,94,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,47,94,96,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,48,96,98,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,49,98,100,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,50,100,102,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,51,102,104,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,52,104,106,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,53,106,108,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,54,108,110,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,55,110,112,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,56,112,114,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,57,114,116,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,58,116,118,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,59,118,120,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,60,120,122,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,61,122,124,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,62,124,126,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,63,126,128,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,64,128,130,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,65,130,132,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,66,132,134,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,67,134,136,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,68,136,138,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,69,138,140,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,70,140,142,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,71,142,144,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,72,144,146,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,73,146,148,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,74,148,150,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,75,150,152,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,76,152,154,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,77,154,156,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,78,156,158,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,79,158,160,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,80,160,162,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,81,162,164,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,82,164,166,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,83,166,168,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,84,168,170,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,85,170,172,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,86,172,174,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,87,174,176,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,88,176,178,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,89,178,180,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,90,180,182,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,91,182,184,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,92,184,186,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,93,186,188,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,94,188,190,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,95,190,192,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,96,192,194,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,97,194,196,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,98,196,198,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,99,198,200,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,100,200,202,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,101,202,204,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,102,204,206,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,103,206,208,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,104,208,210,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,105,210,212,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,106,212,214,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,107,214,216,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,108,216,218,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,109,218,220,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,110,220,222,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,111,222,224,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,112,224,226,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,113,226,228,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,114,228,230,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,115,230,232,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,116,232,234,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,117,234,236,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,118,236,238,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,119,238,240,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,120,240,242,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,121,242,244,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,122,244,246,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,123,246,248,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,124,248,250,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,125,250,252,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,126,252,254,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,127,254,256,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,128,256,258,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,129,258,260,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,130,260,262,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,131,262,264,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,132,264,266,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,133,266,268,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,134,268,270,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,135,270,272,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,136,272,274,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,137,274,276,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,138,276,278,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,139,278,280,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,140,280,282,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,141,282,284,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,142,284,286,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,143,286,288,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,144,288,290,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,145,290,292,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,146,292,294,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,147,294,296,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,148,296,298,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,149,298,300,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,150,300,302,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,151,302,304,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,152,304,306,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,153,306,308,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,154,308,310,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,155,310,312,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,156,312,314,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,157,314,316,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,158,316,318,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,159,318,320,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,160,320,322,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,161,322,324,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,162,324,326,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,163,326,328,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,164,328,330,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,165,330,332,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,166,332,334,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,167,334,336,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,168,336,338,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,169,338,340,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,170,340,342,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,171,342,344,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,172,344,346,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,173,346,348,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,174,348,350,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,175,350,352,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,176,352,354,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,177,354,356,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,178,356,358,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,179,358,360,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,180,360,362,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,181,362,364,S0281
train,G_S0281_M3_E2_R11_REM_raw_ref.mat,182,364,366,S0281
train,G_S0153_M3_E4_R9_W_raw_ref.mat,0,0,2,S0153
train,G_S0153_M3_E4_R9_W_raw_ref.mat,1,2,4,S0153
train,G_S0153_M3_E4_R9_W_raw_ref.mat,2,4,6,S0153
train,G_S0153_M3_E4_R9_W_raw_ref.mat,3,6,8,S0153
train,G_S0153_M3_E4_R9_W_raw_ref.mat,4,8,10,S0153
train,G_S0153_M3_E4_R9_W_raw_ref.mat,5,10,12,S0153
